,fips,state,name,area_2010,unemployment_rate_2019,per_capita_income_2019,"Total publicly funded clinics, 2015 [1]",proportion_votes_democrats_2016,proportion_votes_republican_2016,clinics_per_sqmiles,clinics_per_1000_sqmiles,percent_votes_democrats_2016,percent_votes_republican_2016,Rates_of_adherence_per_1000_population
324,12019,Florida,Clay County,604.36,5.5,30483,5,0.261068229,0.704173444,0.008273215,8.27,26.11,70.42,433.76
325,12021,Florida,Collier County,1998.32,3.7,45567,10,0.357414739,0.617559602,0.005004204,5.00,35.74,61.76,345.34
326,12023,Florida,Columbia County,797.57,8,24275,3,0.264810427,0.709471703,0.003761425,3.76,26.48,70.95,402.35
327,12027,Florida,DeSoto County,637.06,4.6,18503,4,0.349502834,0.626707555,0.006278843,6.28,34.95,62.67,409.67
328,12029,Florida,Dixie County,705.05,4.8,21144,2,0.176339906,0.808386559,0.002836678,2.84,17.63,80.84,288.7
329,12031,Florida,Duval County,762.19,5.4,31327,15,0.474949502,0.489956477,0.019680132,19.68,47.49,49.00,555.91
330,12033,Florida,Escambia County,656.46,5.7,28022,7,0.37671906,0.582880964,0.010663254,10.66,37.67,58.29,531.83
331,12035,Florida,Flagler County,485.46,4.2,29383,3,0.382927212,0.588786512,0.006179706,6.18,38.29,58.88,331.74
332,12037,Florida,Franklin County,534.73,5.3,26574,3,0.289521906,0.686156922,0.005610308,5.61,28.95,68.62,408.95
333,12039,Florida,Gadsden County,516.33,6.6,20734,7,0.679106844,0.304406902,0.013557221,13.56,67.91,30.44,449.31
334,12041,Florida,Gilchrist County,349.68,3.9,21578,4,0.173081492,0.800665241,0.01143903,11.44,17.31,80.07,383.32
335,12043,Florida,Glades County,806.01,12.9,21953,2,0.29184845,0.687944891,0.002481359,2.48,29.18,68.79,243.71
336,12045,Florida,Gulf County,564.01,4.4,23252,3,0.235609287,0.730869625,0.005319055,5.32,23.56,73.09,430.56
337,12047,Florida,Hamilton County,513.79,10.2,16136,1,0.348376445,0.630893414,0.00194632,1.95,34.84,63.09,388.95
338,12049,Florida,Hardee County,637.78,5.2,17754,3,0.283357529,0.691302626,0.004703816,4.70,28.34,69.13,508.96
339,12051,Florida,Hendry County,1152.75,6.5,19167,3,0.415090942,0.557536467,0.002602472,2.60,41.51,55.75,285.26
340,12053,Florida,Hernando County,472.54,6,25860,2,0.338929249,0.628784167,0.004232446,4.23,33.89,62.88,272.36
341,12055,Florida,Highlands County,1016.62,8.1,25752,3,0.326855162,0.647283336,0.002950955,2.95,32.69,64.73,344.2
342,12057,Florida,Hillsborough County,1020.21,5.1,32343,20,0.514932647,0.446883738,0.019603807,19.60,51.49,44.69,397.73
343,12059,Florida,Holmes County,478.78,8.6,19201,2,0.10016459,0.878909005,0.004177284,4.18,10.02,87.89,495.66
344,12061,Florida,Indian River County,502.87,6.4,36516,6,0.362929772,0.607832584,0.011931513,11.93,36.29,60.78,472.56
345,12063,Florida,Jackson County,917.76,6,20019,1,0.303995809,0.67776349,0.001089609,1.09,30.40,67.78,476.26
346,12065,Florida,Jefferson County,598.1,6.1,24510,1,0.462897527,0.514330585,0.001671961,1.67,46.29,51.43,610.32
347,12067,Florida,Lafayette County,543.41,9.2,20776,2,0.152592593,0.828148148,0.003680462,3.68,15.26,82.81,423.22
348,12069,Florida,Lake County,938.38,5,28348,6,0.36843871,0.599700997,0.006393998,6.39,36.84,59.97,384.62
349,12071,Florida,Lee County,784.51,5.1,33543,11,0.382830413,0.586687416,0.014021491,14.02,38.28,58.67,376.83
350,12073,Florida,Leon County,666.85,6,30586,11,0.605140694,0.353970709,0.016495464,16.50,60.51,35.40,472.72
351,12075,Florida,Levy County,1118.21,5.5,21579,3,0.26286983,0.710383642,0.002682859,2.68,26.29,71.04,476.41
352,12077,Florida,Liberty County,835.56,6.5,17872,3,0.197572079,0.771471927,0.003590406,3.59,19.76,77.15,426.18
353,12079,Florida,Madison County,695.95,3.9,19510,2,0.414677173,0.570269317,0.00287377,2.87,41.47,57.03,487.98
354,12081,Florida,Manatee County,742.93,5.5,33853,11,0.398082018,0.569574448,0.01480624,14.81,39.81,56.96,377.78
355,12083,Florida,Marion County,1584.55,8.2,25839,11,0.355090695,0.617302347,0.006942034,6.94,35.51,61.73,348.87
356,12085,Florida,Martin County,543.46,4.4,42199,6,0.35173371,0.620263351,0.011040371,11.04,35.17,62.03,418.52
357,12086,Florida,Miami-Dade County,1897.72,5.1,28224,46,0.636584344,0.340938212,0.024239614,24.24,63.66,34.09,397.58
358,12087,Florida,Monroe County,983.28,3,46028,7,0.446552293,0.515742094,0.00711903,7.12,44.66,51.57,333.71
359,12089,Florida,Nassau County,648.64,3.7,36553,3,0.23312633,0.735350366,0.004625062,4.63,23.31,73.54,467.52
360,12091,Florida,Okaloosa County,930.25,5.2,33019,4,0.235562355,0.713194313,0.004299919,4.30,23.56,71.32,477.76
361,12093,Florida,Okeechobee County,768.91,5.5,21367,3,0.28997946,0.685299296,0.003901627,3.90,29.00,68.53,358.31
362,12095,Florida,Orange County,903.43,4.7,30456,23,0.603845731,0.357440454,0.02545853,25.46,60.38,35.74,420.83
363,12097,Florida,Osceola County,1327.45,4.8,22196,10,0.609275545,0.358991577,0.00753324,7.53,60.93,35.90,367.17
364,12099,Florida,Palm Beach County,1969.76,5.4,39933,19,0.565111414,0.411971365,0.009645845,9.65,56.51,41.20,366.41
365,12101,Florida,Pasco County,746.89,5.3,29001,8,0.373724119,0.589430017,0.010711082,10.71,37.37,58.94,218.26
366,12103,Florida,Pinellas County,273.8,5.2,35196,18,0.474704997,0.48572998,0.065741417,65.74,47.47,48.57,360.16
367,12105,Florida,Polk County,1797.84,5.6,24864,14,0.41286272,0.553912933,0.007787122,7.79,41.29,55.39,406.45
368,12107,Florida,Putnam County,727.62,8.4,20915,5,0.303809874,0.669882396,0.006871719,6.87,30.38,66.99,416.49
369,12109,Florida,St. Johns County,600.66,4.3,43194,4,0.315539035,0.649840167,0.006659341,6.66,31.55,64.98,366.59
370,12111,Florida,St. Lucie County,571.93,5.2,27121,7,0.4747497,0.499165074,0.01223926,12.24,47.47,49.92,286.56
371,12113,Florida,Santa Rosa County,1011.61,4.9,31691,4,0.210426389,0.744876018,0.003954093,3.95,21.04,74.49,443
372,12115,Florida,Sarasota County,555.87,4.3,41081,4,0.427449247,0.543077078,0.007195927,7.20,42.74,54.31,435.08
373,12117,Florida,Seminole County,309.22,4.6,35175,9,0.470685498,0.48697059,0.029105491,29.11,47.07,48.70,407.06
374,12119,Florida,Sumter County,546.93,3.9,35560,3,0.295254994,0.687836762,0.005485163,5.49,29.53,68.78,235.5
375,12121,Florida,Suwannee County,688.55,5.6,22808,3,0.211780455,0.764712182,0.004356982,4.36,21.18,76.47,526.7
376,12123,Florida,Taylor County,1043.31,6.3,17391,4,0.231598233,0.746093329,0.003833952,3.83,23.16,74.61,491.27
377,12125,Florida,Union County,243.56,7.4,17010,1,0.178113473,0.802213244,0.004105764,4.11,17.81,80.22,212.04
378,12127,Florida,Volusia County,1101.03,4.6,28517,7,0.41794594,0.5484472,0.006357683,6.36,41.79,54.84,348.64
379,12129,Florida,Wakulla County,606.42,4.9,25733,2,0.283368092,0.684762774,0.003298044,3.30,28.34,68.48,226.54
380,12131,Florida,Walton County,1037.63,4.5,34475,4,0.204445901,0.765666438,0.003854939,3.85,20.44,76.57,403.99
381,12133,Florida,Washington County,582.8,7.9,18401,1,0.202889447,0.774407753,0.001715854,1.72,20.29,77.44,392.31
382,13001,Georgia,Appling County,507.08,3.8,21300,2,0.204769385,0.784235328,0.003944151,3.94,20.48,78.42,826.66
383,13003,Georgia,Atkinson County,339.38,8.3,20338,2,0.267281106,0.719278034,0.005893099,5.89,26.73,71.93,410.27
384,13005,Georgia,Bacon County,258.58,4.5,20326,2,0.151371571,0.836907731,0.00773455,7.73,15.14,83.69,578.95
385,13007,Georgia,Baker County,341.94,7.3,22525,2,0.451388889,0.538194444,0.005848979,5.85,45.14,53.82,400.75
386,13009,Georgia,Baldwin County,257.84,6.1,21716,2,0.495489891,0.47844479,0.007756748,7.76,49.55,47.84,311.11
387,13011,Georgia,Banks County,232.09,5.2,21403,2,0.098473942,0.882522315,0.008617347,8.62,9.85,88.25,576.95
388,13013,Georgia,Barrow County,160.31,4.7,25266,2,0.228250312,0.732100735,0.012475828,12.48,22.83,73.21,376.91
389,13015,Georgia,Bartow County,459.54,4.5,26493,2,0.208949902,0.760996358,0.004352178,4.35,20.89,76.10,467.06
390,13017,Georgia,Ben Hill County,250.12,5,17774,3,0.354212392,0.630423772,0.011994243,11.99,35.42,63.04,696.38
391,13019,Georgia,Berrien County,451.9,5.6,19547,2,0.158616486,0.824013409,0.004425758,4.43,15.86,82.40,365.6
392,13021,Georgia,Bibb County,249.76,6.7,25640,5,0.589486859,0.387282048,0.020019218,20.02,58.95,38.73,603.41
393,13023,Georgia,Bleckley County,215.87,5.7,20458,2,0.221726794,0.753344143,0.009264835,9.26,22.17,75.33,421.11
394,13025,Georgia,Brantley County,442.36,4.9,20191,2,0.098488465,0.884805091,0.004521204,4.52,9.85,88.48,346.64
395,13027,Georgia,Brooks County,493.05,7,25700,1,0.39948947,0.586949585,0.002028192,2.03,39.95,58.69,456.32
